time_s,phase,compression_m,compression_rate_m_s,force_n,elastic_force_n,damping_force_n,axis,repeat,solver_timestep_s
2.4384,preconditioning_load,0.008128,0.0033333333333333335,78.64591647831966,78.63445482990402,0.011461648415647119,x,1,0.00025
2.5145999999999997,preconditioning_load,0.008381999999999999,0.0033333333333333335,82.36109653376099,82.34909344480394,0.012003088957044383,x,1,0.00025
2.5907999999999998,preconditioning_load,0.008636,0.0033333333333333335,86.13300236377312,86.12044956720993,0.012552796563184643,x,1,0.00025
2.667,preconditioning_load,0.00889,0.0033333333333333335,89.96079335406901,89.94768270534384,0.013110648725174201,x,1,0.00025
2.7431999999999994,preconditioning_load,0.009144,0.0033333333333333335,93.84366519188549,93.8299886636609,0.013676528224593199,x,1,0.00025
2.8193999999999995,preconditioning_load,0.009398,0.0033333333333333335,97.78084732591178,97.76659700314845,0.014250322763331269,x,1,0.00025
2.895599999999999,preconditioning_load,0.009651999999999999,0.0033333333333333335,101.77160066830588,101.75676874367723,0.014831924628651905,x,1,0.00025
2.971799999999999,preconditioning_load,0.009906,0.0033333333333333335,105.81521550991704,105.7997942795276,0.015421230389435436,x,1,0.00025
3.047999999999999,preconditioning_load,0.01016,0.0033333333333333335,109.91100962393355,109.8949914833138,0.016018140619749488,x,1,0.00025
3.1241999999999988,preconditioning_load,0.010414,0.0033333333333333335,114.05832653660886,114.04170397696204,0.016622559646819468,x,1,0.00025
3.200399999999999,preconditioning_load,0.010668,0.0033333333333333335,118.25653394660266,118.23929955128192,0.01723439532074167,x,1,0.00025
3.276599999999999,preconditioning_load,0.010922000000000001,0.0033333333333333335,122.50502227690585,122.4871687181025,0.017853558803352598,x,1,0.00025
3.352799999999998,preconditioning_load,0.011175999999999998,0.0033333333333333335,126.80320334538577,126.78472338101122,0.01847996437454924,x,1,0.00025
3.428999999999999,preconditioning_load,0.011430000000000001,0.0033333333333333335,131.1505091417418,131.1313956124878,0.019113529253985462,x,1,0.00025
3.505199999999998,preconditioning_load,0.011683999999999998,0.0033333333333333335,135.5463907001645,135.5266365267276,0.019754173436894007,x,1,0.00025
3.581399999999998,preconditioning_load,0.011937999999999999,0.0033333333333333335,139.99031705828023,139.96991523873808,0.02040181954214404,x,1,0.00025
3.6575999999999977,preconditioning_load,0.012191999999999998,0.0033333333333333335,144.48177429406988,144.46071790139774,0.021056392672136326,x,1,0.00025
3.733799999999998,preconditioning_load,0.012445999999999999,0.0033333333333333335,149.02026463341076,148.99854681312817,0.021717820282589173,x,1,0.00025
3.809999999999998,preconditioning_load,0.0127,0.0033333333333333335,153.6053056217181,153.58291958965629,0.022386032061803007,x,1,0.00025
3.8861999999999974,preconditioning_load,0.012953999999999999,0.0033333333333333335,158.23642935388608,158.21336839406752,0.023060959818565152,x,1,0.00025
3.9623999999999975,preconditioning_load,0.013208,0.0033333333333333335,162.913181757357,162.88943921997947,0.023742537377529516,x,1,0.00025
4.038599999999997,preconditioning_load,0.013461999999999998,0.0033333333333333335,167.63512192369492,167.61069122321305,0.024430700481872236,x,1,0.00025
