time_s,phase,compression_m,compression_rate_m_s,force_n,elastic_force_n,damping_force_n
1.6583656937962659,forward_loading,0.0055278856459872365,0.0033333333333333335,44.11021867581418,44.103790168898136,0.006428506916044796
1.658615693796266,forward_loading,0.00552871897932057,0.0033333333333333335,44.12019352964439,44.11376356901946,0.006429960624927844
1.658865693796266,forward_loading,0.005529552312653904,0.0033333333333333335,44.13016913524832,44.12373772080495,0.006431414443376582
1.6591156937962661,forward_loading,0.005530385645987237,0.0033333333333333335,44.14014549256936,44.13371262419798,0.006432868371376799
1.6593656937962662,forward_loading,0.005531218979320571,0.0033333333333333335,44.15012260155083,44.143688279141905,0.006434322408921389
1.6596156937962663,forward_loading,0.0055320523126539045,0.0033333333333333335,44.16010046213613,44.153664685580125,0.006435776556003248
1.6598656937962664,forward_loading,0.005532885645987238,0.0033333333333333335,44.17007907426864,44.16364184345603,0.006437230812615269
1.6601156937962664,forward_loading,0.005533718979320572,0.0033333333333333335,44.18005843789177,44.17361975271302,0.006438685178750347
1.6603656937962665,forward_loading,0.005534552312653905,0.0033333333333333335,44.19003855294892,44.18359841329453,0.006440139654387167
1.6606156937962666,forward_loading,0.005535385645987239,0.0033333333333333335,44.20001941938354,44.193577825144,0.006441594239539938
1.6608656937962667,forward_loading,0.005536218979320572,0.0033333333333333335,44.21000103713903,44.20355798820485,0.00644304893418024
1.6611156937962668,forward_loading,0.005537052312653906,0.0033333333333333335,44.21998340615887,44.21353890242056,0.006444503738308072
1.6613656937962669,forward_loading,0.00553788564598724,0.0033333333333333335,44.22996652638652,44.2235205677346,0.006445958651916328
1.661615693796267,forward_loading,0.005538718979320573,0.0033333333333333335,44.23995039776546,44.233502984090464,0.006447413674997904
1.661865693796267,forward_loading,0.005539552312653907,0.0033333333333333335,44.24993502023917,44.24348615143163,0.006448868807538588
1.6621156937962671,forward_loading,0.00554038564598724,0.0033333333333333335,44.25992039375116,44.25347006970163,0.006450324049531275
1.6623656937962672,forward_loading,0.005541218979320574,0.0033333333333333335,44.26990651824495,44.263454738843976,0.0064517794009759655
1.6626156937962673,forward_loading,0.0055420523126539075,0.0033333333333333335,44.27989339366407,44.27344015880221,0.006453234861858448
1.6628656937962674,forward_loading,0.005542885645987241,0.0033333333333333335,44.28988101995205,44.283426329519884,0.0064546904321645115
1.6631156937962674,forward_loading,0.005543718979320575,0.0033333333333333335,44.29986939705245,44.293413250940546,0.006456146111901262
1.6633656937962675,forward_loading,0.005544552312653908,0.0033333333333333335,44.309858524908826,44.303400923007786,0.006457601901040277
1.6636156937962676,forward_loading,0.005545385645987242,0.0033333333333333335,44.31984840346478,44.31338934566519,0.006459057799588663
1.6638656937962677,forward_loading,0.0055462189793205755,0.0033333333333333335,44.32983903266389,44.32337851885635,0.006460513807539314
1.6641156937962678,forward_loading,0.005547052312653909,0.0033333333333333335,44.33983041244976,44.333368442524886,0.006461969924870914
1.6643656937962679,forward_loading,0.005547885645987243,0.0033333333333333335,44.34982254276601,44.34335911661442,0.006463426151590568
1.664615693796268,forward_loading,0.005548718979320576,0.0033333333333333335,44.35981542355628,44.3533505410686,0.0064648824876769595
1.664865693796268,forward_loading,0.00554955231265391,0.0033333333333333335,44.36980905476418,44.36334271583106,0.006466338933122984
1.6651156937962681,forward_loading,0.005550385645987243,0.0033333333333333335,44.37980343633342,44.37333564084548,0.006467795487935746
1.6653656937962682,forward_loading,0.005551218979320577,0.0033333333333333335,44.38979856820761,44.38332931605552,0.006469252152086824
1.6656156937962683,forward_loading,0.005552052312653911,0.0033333333333333335,44.399794450330475,44.39332374140489,0.006470708925583324
1.6658656937962684,forward_loading,0.005552885645987244,0.0033333333333333335,44.40979108264568,44.40331891683728,0.006472165808403929
1.6661156937962684,forward_loading,0.005553718979320578,0.0033333333333333335,44.41978846509696,44.4133148422964,0.006473622800555745
1.6663656937962685,forward_loading,0.005554552312653911,0.0033333333333333335,44.42978659762801,44.42331151772599,0.006475079902017455
1.6666156937962686,forward_loading,0.005555385645987245,0.0033333333333333335,44.439785480182564,44.43330894306978,0.006476537112781955
1.6668656937962687,forward_loading,0.0055562189793205785,0.0033333333333333335,44.449785112704376,44.44330711827153,0.006477994432849243
1.6671156937962688,forward_loading,0.005557052312653912,0.0033333333333333335,44.4597854951372,44.45330604327499,0.00647945186220511
1.6673656937962689,forward_loading,0.005557885645987246,0.0033333333333333335,44.469786627424796,44.46330571802395,0.0064809094008424495
1.667615693796269,forward_loading,0.005558718979320579,0.0033333333333333335,44.479788509510975,44.473306142462214,0.006482367048761262
1.667865693796269,forward_loading,0.005559552312653913,0.0033333333333333335,44.489791141339495,44.48330731653356,0.006483824805933125
1.6681156937962691,forward_loading,0.0055603856459872465,0.0033333333333333335,44.49979452285419,44.493309240181816,0.00648528267237225
1.6683656937962692,forward_loading,0.00556121897932058,0.0033333333333333335,44.509798653998864,44.50331191335081,0.006486740648057321
1.6686156937962693,forward_loading,0.005562052312653914,0.0033333333333333335,44.51980353471736,44.51331533598438,0.006488198732981232
1.6688656937962694,forward_loading,0.005562885645987247,0.0033333333333333335,44.52980916495352,44.52331950802638,0.006489656927136878
1.6691156937962695,forward_loading,0.005563718979320581,0.0033333333333333335,44.5398155446512,44.53332442942068,0.006491115230517153
1.6693656937962695,forward_loading,0.005564552312653914,0.0033333333333333335,44.54982267375428,44.543330100111156,0.006492573643122057
1.6696156937962696,forward_loading,0.005565385645987248,0.0033333333333333335,44.55983055220663,44.553336520041704,0.006494032164923169
1.6698656937962697,forward_loading,0.005566218979320582,0.0033333333333333335,44.569839179952154,44.56334368915622,0.0064954907959347
1.6701156937962698,forward_loading,0.005567052312653915,0.0033333333333333335,44.579848556934756,44.57335160739863,0.006496949536128227
1.6703656937962699,forward_loading,0.005567885645987249,0.0033333333333333335,44.58985868309837,44.58336027471286,0.0064984083855108565
1.67061569379627,forward_loading,0.005568718979320582,0.0033333333333333335,44.59986955838691,44.59336969104284,0.006499867344068377
1.67086569379627,forward_loading,0.005569552312653916,0.0033333333333333335,44.60988118274434,44.603379856332545,0.006501326411793684
1.6711156937962701,forward_loading,0.0055703856459872495,0.0033333333333333335,44.61989355611461,44.61339077052593,0.0065027855886796715
1.6713656937962702,forward_loading,0.005571218979320583,0.0033333333333333335,44.6299066784417,44.62340243356698,0.006504244874719234
1.6716156937962703,forward_loading,0.005572052312653917,0.0033333333333333335,44.639920549669576,44.63341484539968,0.00650570426989816
1.6718656937962704,forward_loading,0.00557288564598725,0.0033333333333333335,44.64993516974225,44.64342800596804,0.006507163774209346
1.6721156937962705,forward_loading,0.005573718979320584,0.0033333333333333335,44.65995053860372,44.65344191521607,0.0065086233876456845
1.6723656937962705,forward_loading,0.0055745523126539175,0.0033333333333333335,44.669966656198014,44.66345657308781,0.0065100831102071766
1.6726156937962706,forward_loading,0.005575385645987251,0.0033333333333333335,44.67998352246917,44.6734719795273,0.006511542941872506
1.6728656937962707,forward_loading,0.005576218979320585,0.0033333333333333335,44.69000113736124,44.6834881344786,0.006513002882641672
1.6731156937962708,forward_loading,0.005577052312653918,0.0033333333333333335,44.70001950081827,44.693505037885764,0.00651446293250757
1.6733656937962709,forward_loading,0.005577885645987252,0.0033333333333333335,44.71003861278433,44.703522689692875,0.0065159230914559885
1.673615693796271,forward_loading,0.0055787189793205854,0.0033333333333333335,44.720058473203515,44.713541089844036,0.0065173833594798225
1.673865693796271,forward_loading,0.005579552312653919,0.0033333333333333335,44.730079082019934,44.723560238283355,0.006518843736579072
1.6741156937962711,forward_loading,0.005580385645987253,0.0033333333333333335,44.74010043917767,44.73358013495493,0.006520304222739526
1.6743656937962712,forward_loading,0.005581218979320586,0.0033333333333333335,44.750122544620844,44.7436007798029,0.006521764817946973
1.6746156937962713,forward_loading,0.00558205231265392,0.0033333333333333335,44.760145398293616,44.753622172771415,0.006523225522201415
1.6748656937962714,forward_loading,0.005582885645987253,0.0033333333333333335,44.770169000140115,44.76364431380462,0.006524686335495744
1.6751156937962715,forward_loading,0.005583718979320587,0.0033333333333333335,44.78019335010451,44.773667202846696,0.006526147257815751
1.6753656937962715,forward_loading,0.0055845523126539206,0.0033333333333333335,44.790218448130965,44.7836908398418,0.006527608289161435
1.6756156937962716,forward_loading,0.005585385645987254,0.0033333333333333335,44.800244294163676,44.79371522473416,0.006529069429518586
1.6758656937962717,forward_loading,0.005586218979320588,0.0033333333333333335,44.81027088814682,44.803740357467944,0.006530530678872992
1.6761156937962718,forward_loading,0.005587052312653921,0.0033333333333333335,44.820298230024626,44.813766237987394,0.00653199203723176
1.6763656937962719,forward_loading,0.005587885645987255,0.0033333333333333335,44.8303263197413,44.82379286623673,0.006533453504573572
1.676615693796272,forward_loading,0.0055887189793205885,0.0033333333333333335,44.8403551572411,44.8338202421602,0.006534915080898429
1.676865693796272,forward_loading,0.005589552312653922,0.0033333333333333335,44.85038474246824,44.84384836570205,0.00653637676619212
1.6771156937962721,forward_loading,0.005590385645987256,0.0033333333333333335,44.86041507536701,44.85387723680656,0.00653783856044754
1.6773656937962722,forward_loading,0.005591218979320589,0.0033333333333333335,44.870446155881666,44.863906855418,0.006539300463664688
1.6776156937962723,forward_loading,0.005592052312653923,0.0033333333333333335,44.880477983956496,44.873937221480666,0.006540762475829354
1.6778656937962724,forward_loading,0.0055928856459872564,0.0033333333333333335,44.89051055953579,44.883968334938864,0.006542224596927326
1.6781156937962725,forward_loading,0.00559371897932059,0.0033333333333333335,44.90054388256388,44.89400019573692,0.006543686826958606
1.6783656937962725,forward_loading,0.005594552312653924,0.0033333333333333335,44.91057795298506,44.90403280381914,0.0065451491659160865
1.6786156937962726,forward_loading,0.005595385645987257,0.0033333333333333335,44.92061277074368,44.914066159129895,0.006546611613785558
1.6788656937962727,forward_loading,0.005596218979320591,0.0033333333333333335,44.93064833578408,44.92410026161352,0.006548074170559914
1.6791156937962728,forward_loading,0.005597052312653924,0.0033333333333333335,44.94068464805062,44.93413511121438,0.006549536836239156
1.6793656937962729,forward_loading,0.005597885645987258,0.0033333333333333335,44.95072170748767,44.94417070787687,0.006550999610801966
1.679615693796273,forward_loading,0.0055987189793205916,0.0033333333333333335,44.96075951403963,44.954207051545374,0.006552462494255451
1.679865693796273,forward_loading,0.005599552312653925,0.0033333333333333335,44.970798067650875,44.9642441421643,0.006553925486578294
1.6801156937962731,forward_loading,0.005600385645987259,0.0033333333333333335,44.980837368265824,44.974281979678054,0.006555388587770494
1.6803656937962732,forward_loading,0.005601218979320592,0.0033333333333333335,44.9908774158289,44.98432056403108,0.006556851797817842
1.6806156937962733,forward_loading,0.005602052312653926,0.0033333333333333335,45.00091821028452,44.994359895167804,0.006558315116713231
1.6808656937962734,forward_loading,0.0056028856459872595,0.0033333333333333335,45.010959751577154,45.0043999730327,0.0065597785444566625
1.6811156937962735,forward_loading,0.005603718979320593,0.0033333333333333335,45.021002039651236,45.01444079757021,0.006561242081026819
1.6813656937962735,forward_loading,0.005604552312653927,0.0033333333333333335,45.03104507445127,45.02448236872484,0.006562705726430806
1.6816156937962736,forward_loading,0.00560538564598726,0.0033333333333333335,45.04108885592171,45.03452468644106,0.006564169480647308
1.6818656937962737,forward_loading,0.005606218979320594,0.0033333333333333335,45.05113338400705,45.044567750663376,0.006565633343676325
1.6821156937962738,forward_loading,0.0056070523126539274,0.0033333333333333335,45.06117865865182,45.054611561336316,0.006567097315503645
1.6823656937962739,forward_loading,0.005607885645987261,0.0033333333333333335,45.07122467980052,45.06465611840439,0.006568561396129269
1.682615693796274,forward_loading,0.005608718979320595,0.0033333333333333335,45.0812714473977,45.07470142181216,0.0065700255855389855
1.682865693796274,forward_loading,0.005609552312653928,0.0033333333333333335,45.09131896138788,45.08474747150416,0.006571489883718584
1.6831156937962741,forward_loading,0.005610385645987262,0.0033333333333333335,45.10136722171565,45.09479426742497,0.00657295429067517
1.6833656937962742,forward_loading,0.005611218979320595,0.0033333333333333335,45.11141622832555,45.10484180951916,0.006574418806394533
1.6836156937962743,forward_loading,0.005612052312653929,0.0033333333333333335,45.12146598116218,45.11489009773132,0.006575883430862461
1.6838656937962744,forward_loading,0.0056128856459872626,0.0033333333333333335,45.131516480170134,45.124939132006055,0.0065773481640789555
1.6841156937962745,forward_loading,0.005613718979320596,0.0033333333333333335,45.14156772529401,45.13498891228798,0.0065788130060298045
1.6843656937962745,forward_loading,0.00561455231265393,0.0033333333333333335,45.15161971647843,45.14503943852172,0.006580277956707903
1.6846156937962746,forward_loading,0.005615385645987263,0.0033333333333333335,45.161672453668025,45.15509071065192,0.006581743016106145
1.6848656937962747,forward_loading,0.005616218979320597,0.0033333333333333335,45.17172593680745,45.16514272862322,0.006583208184224532
1.6851156937962748,forward_loading,0.0056170523126539305,0.0033333333333333335,45.18178016584134,45.1751954923803,0.006584673461041746
1.6853656937962749,forward_loading,0.005617885645987264,0.0033333333333333335,45.191835140714375,45.18524900186782,0.0065861388465577875
1.685615693796275,forward_loading,0.005618718979320598,0.0033333333333333335,45.20189086137123,45.195303257030474,0.006587604340758446
1.685865693796275,forward_loading,0.005619552312653931,0.0033333333333333335,45.21194732775661,45.20535825781297,0.006589069943643722
1.6861156937962751,forward_loading,0.005620385645987265,0.0033333333333333335,45.22200453981522,45.21541400416002,0.006590535655199403
1.6863656937962752,forward_loading,0.0056212189793205984,0.0033333333333333335,45.23206249749176,45.22547049601634,0.006592001475418385
1.6866156937962753,forward_loading,0.005622052312653932,0.0033333333333333335,45.24212120073098,45.23552773332668,0.006593467404300668
1.6868656937962754,forward_loading,0.005622885645987266,0.0033333333333333335,45.2521806494776,45.24558571603578,0.006594933441824935
1.6871156937962755,forward_loading,0.005623718979320599,0.0033333333333333335,45.262240843676395,45.255644444088404,0.006596399587991186
1.6873656937962755,forward_loading,0.005624552312653933,0.0033333333333333335,45.27230178327212,45.265703917429335,0.006597865842785211
1.6876156937962756,forward_loading,0.005625385645987266,0.0033333333333333335,45.28236346820956,45.27576413600335,0.006599332206207009
1.6878656937962757,forward_loading,0.0056262189793206,0.0033333333333333335,45.29242589843351,45.28582509975526,0.006600798678249475
1.6881156937962758,forward_loading,0.005627052312653934,0.0033333333333333335,45.30248907388876,45.29588680862987,0.006602265258891293
1.6883656937962759,forward_loading,0.005627885645987267,0.0033333333333333335,45.31255299452013,45.30594926257199,0.006603731948139568
1.688615693796276,forward_loading,0.005628718979320601,0.0033333333333333335,45.32261766027246,45.31601246152648,0.00660519874598009
1.688865693796276,forward_loading,0.005629552312653934,0.0033333333333333335,45.33268307109057,45.32607640543817,0.006606665652398647
1.6891156937962761,forward_loading,0.005630385645987268,0.0033333333333333335,45.34274922691934,45.33614109425194,0.006608132667395239
1.6893656937962762,forward_loading,0.0056312189793206015,0.0033333333333333335,45.352816127703605,45.34620652791264,0.006609599790962761
1.6896156937962763,forward_loading,0.005632052312653935,0.0033333333333333335,45.36288377338826,45.356272706365175,0.006611067023087003
1.6898656937962764,forward_loading,0.005632885645987269,0.0033333333333333335,45.3729521639182,45.36633962955443,0.0066125343637679634
1.6901156937962765,forward_loading,0.005633718979320602,0.0033333333333333335,45.38302129923831,45.37640729742532,0.006614001812991432
1.6903656937962765,forward_loading,0.005634552312653936,0.0033333333333333335,45.393091179293506,45.38647570992276,0.006615469370743199
1.6906156937962766,forward_loading,0.0056353856459872695,0.0033333333333333335,45.40316180402872,45.39654486699169,0.006616937037030368
1.6908656937962767,forward_loading,0.005636218979320603,0.0033333333333333335,45.41323317338889,45.40661476857706,0.006618404811831624
1.6911156937962768,forward_loading,0.005637052312653937,0.0033333333333333335,45.42330528731896,45.416685414623814,0.006619872695146967
1.6913656937962769,forward_loading,0.00563788564598727,0.0033333333333333335,45.4333781457639,45.426756805076934,0.00662134068696929
1.691615693796277,forward_loading,0.005638718979320604,0.0033333333333333335,45.443451748668686,45.4368289398814,0.006622808787284384
1.691865693796277,forward_loading,0.005639552312653937,0.0033333333333333335,45.4535260959783,45.44690181898221,0.006624276996085143
1.6921156937962771,forward_loading,0.005640385645987271,0.0033333333333333335,45.46360118763774,45.45697544232437,0.006625745313371567
1.6923656937962772,forward_loading,0.005641218979320605,0.0033333333333333335,45.47367702359202,45.467049809852895,0.00662721373912234
1.6926156937962773,forward_loading,0.005642052312653938,0.0033333333333333335,45.48375360378616,45.47712492151282,0.006628682273344566
1.6928656937962774,forward_loading,0.005642885645987272,0.0033333333333333335,45.4938309281652,45.487200777249186,0.00663015091601693
1.6931156937962775,forward_loading,0.005643718979320605,0.0033333333333333335,45.503908996674184,45.49727737700705,0.006631619667132327
1.6933656937962775,forward_loading,0.005644552312653939,0.0033333333333333335,45.51398780925819,45.50735472073149,0.006633088526697861
1.6936156937962776,forward_loading,0.0056453856459872725,0.0033333333333333335,45.52406736586225,45.517432808367566,0.006634557494685112
1.6938656937962777,forward_loading,0.005646218979320606,0.0033333333333333335,45.5341476664315,45.5275116398604,0.0066360265711011834
1.6941156937962778,forward_loading,0.00564705231265394,0.0033333333333333335,45.54422871091099,45.53759121515506,0.006637495755931866
1.6943656937962779,forward_loading,0.005647885645987273,0.0033333333333333335,45.55431049924585,45.54767153419668,0.006638965049170054
1.694615693796278,forward_loading,0.005648718979320607,0.0033333333333333335,45.564393031381215,45.557752596930406,0.006640434450808641
1.694865693796278,forward_loading,0.0056495523126539405,0.0033333333333333335,45.57447630726219,45.56783440330135,0.006641903960840523
1.6951156937962781,forward_loading,0.005650385645987274,0.0033333333333333335,45.58456032683394,45.577916953254686,0.006643373579251488
1.6953656937962782,forward_loading,0.005651218979320608,0.0033333333333333335,45.59464509004161,45.58800024673557,0.006644843306041537
1.6956156937962783,forward_loading,0.005652052312653941,0.0033333333333333335,45.60473059683037,45.598084283689175,0.006646313141196458
1.6958656937962784,forward_loading,0.005652885645987275,0.0033333333333333335,45.614816847145406,45.6081690640607,0.006647783084709147
1.6961156937962785,forward_loading,0.005653718979320608,0.0033333333333333335,45.62490384093192,45.61825458779534,0.006649253136579603
1.6963656937962786,forward_loading,0.005654552312653942,0.0033333333333333335,45.6349915781351,45.628340854838314,0.006650723296786509
1.6966156937962786,forward_loading,0.005655385645987276,0.0033333333333333335,45.64508005870018,45.638427865134844,0.006652193565336972
1.6968656937962787,forward_loading,0.005656218979320609,0.0033333333333333335,45.65516928257238,45.64851561863017,0.0066536639422096755
1.6971156937962788,forward_loading,0.005657052312653943,0.0033333333333333335,45.665259249696945,45.65860411526954,0.006655134427404619
1.6973656937962789,forward_loading,0.005657885645987276,0.0033333333333333335,45.675349960019126,45.66869335499822,0.006656605020907591
1.697615693796279,forward_loading,0.00565871897932061,0.0033333333333333335,45.6854414134842,45.67878333776148,0.006658075722718593
1.697865693796279,forward_loading,0.0056595523126539435,0.0033333333333333335,45.69553361003743,45.688874063504606,0.006659546532823413
1.6981156937962791,forward_loading,0.005660385645987277,0.0033333333333333335,45.70562654962412,45.698965532172906,0.006661017451214946
1.6983656937962792,forward_loading,0.005661218979320611,0.0033333333333333335,45.71572023218957,45.70905774371168,0.006662488477886086
1.6986156937962793,forward_loading,0.005662052312653944,0.0033333333333333335,45.72581465767908,45.71915069806625,0.0066639596128297285
1.6988656937962794,forward_loading,0.005662885645987278,0.0033333333333333335,45.735909826038,45.72924439518196,0.006665430856038768
1.6991156937962795,forward_loading,0.0056637189793206115,0.0033333333333333335,45.74600573721164,45.73933883500414,0.0066669022074989925
1.6993656937962796,forward_loading,0.005664552312653945,0.0033333333333333335,45.75610239114538,45.74943401747817,0.006668373667210403
1.6996156937962796,forward_loading,0.005665385645987279,0.0033333333333333335,45.76619978778458,45.75952994254941,0.006669845235165894
1.6998656937962797,forward_loading,0.005666218979320612,0.0033333333333333335,45.776297927074594,45.76962661016325,0.0066713169113441495
1.7001156937962798,forward_loading,0.005667052312653946,0.0033333333333333335,45.786396808960816,45.779724020265064,0.006672788695752274
1.7003656937962799,forward_loading,0.005667885645987279,0.0033333333333333335,45.79649643338866,45.789822172800285,0.0066742605883760575
1.70061569379628,forward_loading,0.005668718979320613,0.0033333333333333335,45.80659680030353,45.79992106771432,0.006675732589208394
1.70086569379628,forward_loading,0.005669552312653947,0.0033333333333333335,45.81669790965084,45.8100207049526,0.0066772046982421784
1.7011156937962801,forward_loading,0.00567038564598728,0.0033333333333333335,45.82679976137602,45.82012108446056,0.0066786769154632
1.7013656937962802,forward_loading,0.005671218979320614,0.0033333333333333335,45.83690235542455,45.83022220618368,0.006680149240871458
1.7016156937962803,forward_loading,0.005672052312653947,0.0033333333333333335,45.84700569174185,45.840324070067396,0.006681621674452742
1.7018656937962804,forward_loading,0.005672885645987281,0.0033333333333333335,45.85710977027342,45.85042667605721,0.006683094216207053
1.7021156937962805,forward_loading,0.0056737189793206145,0.0033333333333333335,45.86721459096472,45.8605300240986,0.0066845668661201785
1.7023656937962806,forward_loading,0.005674552312653948,0.0033333333333333335,45.877320153761275,45.87063411413709,0.006686039624185014
1.7026156937962806,forward_loading,0.005675385645987282,0.0033333333333333335,45.88742645860856,45.880738946118164,0.006687512490394454
1.7028656937962807,forward_loading,0.005676218979320615,0.0033333333333333335,45.89753350545211,45.89084451998737,0.006688985464741393
1.7031156937962808,forward_loading,0.005677052312653949,0.0033333333333333335,45.90764129423746,45.90095083569024,0.006690458547218725
1.7033656937962809,forward_loading,0.0056778856459872825,0.0033333333333333335,45.917749824910146,45.911057893172334,0.00669193173781224
1.703615693796281,forward_loading,0.005678718979320616,0.0033333333333333335,45.92785909741573,45.921165692379205,0.006693405036521938
1.703865693796281,forward_loading,0.00567955231265395,0.0033333333333333335,45.93796911169977,45.93127423325643,0.006694878443340713
1.7041156937962811,forward_loading,0.005680385645987283,0.0033333333333333335,45.948079867707854,45.94138351574961,0.006696351958247249
1.7043656937962812,forward_loading,0.005681218979320617,0.0033333333333333335,45.95819136538557,45.95149353980432,0.006697825581248651
1.7046156937962813,forward_loading,0.00568205231265395,0.0033333333333333335,45.96830360467852,45.96160430536619,0.006699299312330709
1.7048656937962814,forward_loading,0.005682885645987284,0.0033333333333333335,45.97841658553231,45.97171581238083,0.006700773151479211
1.7051156937962815,forward_loading,0.005683718979320618,0.0033333333333333335,45.98853030789258,45.98182806079388,0.006702247098701264
1.7053656937962816,forward_loading,0.005684552312653951,0.0033333333333333335,45.99864477170497,45.99194105055099,0.00670372115397555
1.7056156937962816,forward_loading,0.005685385645987285,0.0033333333333333335,46.00875997691512,46.00205478159782,0.006705195317302071
1.7058656937962817,forward_loading,0.005686218979320618,0.0033333333333333335,46.018875923468705,46.01216925388004,0.006706669588666614
1.7061156937962818,forward_loading,0.005687052312653952,0.0033333333333333335,46.0289926113114,46.02228446734333,0.00670814396806918
1.706365693796282,forward_loading,0.0056878856459872855,0.0033333333333333335,46.03911004038888,46.03240042193338,0.0067096184554955585
1.706615693796282,forward_loading,0.005688718979320619,0.0033333333333333335,46.04922821064685,46.042517117595914,0.0067110930509386435
1.706865693796282,forward_loading,0.005689552312653953,0.0033333333333333335,46.05934712203102,46.05263455427663,0.00671256775439133
1.7071156937962821,forward_loading,0.005690385645987286,0.0033333333333333335,46.06946677448712,46.06275273192127,0.006714042565846512
1.7073656937962822,forward_loading,0.00569121897932062,0.0033333333333333335,46.079587167960874,46.07287165047558,0.0067155174852970845
1.7076156937962823,forward_loading,0.0056920523126539535,0.0033333333333333335,46.08970830239804,46.0829913098853,0.006716992512735942
1.7078656937962824,forward_loading,0.005692885645987287,0.0033333333333333335,46.09983017774435,46.0931117100962,0.006718467648148874
1.7081156937962825,forward_loading,0.005693718979320621,0.0033333333333333335,46.1099527939456,46.103232851054074,0.006719942891528774
1.7083656937962826,forward_loading,0.005694552312653954,0.0033333333333333335,46.12007615094757,46.11335473270469,0.006721418242875643
1.7086156937962826,forward_loading,0.005695385645987288,0.0033333333333333335,46.13020024869605,46.123477354993874,0.00672289370217527
1.7088656937962827,forward_loading,0.005696218979320621,0.0033333333333333335,46.140325087136844,46.133600717867424,0.006724369269420549
1.7091156937962828,forward_loading,0.005697052312653955,0.0033333333333333335,46.150450666215775,46.143724821271164,0.006725844944611481
1.709365693796283,forward_loading,0.005697885645987289,0.0033333333333333335,46.16057698587867,46.15384966515094,0.006727320727726749
1.709615693796283,forward_loading,0.005698718979320622,0.0033333333333333335,46.170704046071364,46.1639752494526,0.006728796618766353
1.709865693796283,forward_loading,0.005699552312653956,0.0033333333333333335,46.18083184673972,46.174101574122,0.0067302726177231875
1.7101156937962831,forward_loading,0.005700385645987289,0.0033333333333333335,46.1909603878296,46.184228639105015,0.006731748724583042
1.7103656937962832,forward_loading,0.005701218979320623,0.0033333333333333335,46.20108966928687,46.194356444347534,0.006733224939338811
1.7106156937962833,forward_loading,0.0057020523126539565,0.0033333333333333335,46.211219691057444,46.20448498979545,0.0067347012619904945
1.7108656937962834,forward_loading,0.00570288564598729,0.0033333333333333335,46.22135045308721,46.21461427539468,0.006736177692530987
1.7111156937962835,forward_loading,0.005703718979320624,0.0033333333333333335,46.231481955322074,46.224744301091135,0.006737654230938972
1.7113656937962836,forward_loading,0.005704552312653957,0.0033333333333333335,46.24161419770797,46.234875066830746,0.006739130877221555
1.7116156937962836,forward_loading,0.005705385645987291,0.0033333333333333335,46.25174718019083,46.245006572559475,0.00674060763135742
1.7118656937962837,forward_loading,0.0057062189793206245,0.0033333333333333335,46.261880902716605,46.25513881822326,0.006742084493346567
1.7121156937962838,forward_loading,0.005707052312653958,0.0033333333333333335,46.272015365231255,46.26527180376807,0.006743561463181891
1.712365693796284,forward_loading,0.005707885645987292,0.0033333333333333335,46.28215056768075,46.2754055291399,0.00674503854084918
1.712615693796284,forward_loading,0.005708718979320625,0.0033333333333333335,46.292286510011074,46.285539994284726,0.006746515726348434
1.712865693796284,forward_loading,0.005709552312653959,0.0033333333333333335,46.302423192168234,46.29567519914856,0.006747993019672549
1.7131156937962841,forward_loading,0.005710385645987292,0.0033333333333333335,46.31256061409822,46.30581114367742,0.006749470420800208
1.7133656937962842,forward_loading,0.005711218979320626,0.0033333333333333335,46.32269877574706,46.31594782781732,0.0067509479297385155
1.7136156937962843,forward_loading,0.00571205231265396,0.0033333333333333335,46.33283767706078,46.32608525151431,0.006752425546473262
1.7138656937962844,forward_loading,0.005712885645987293,0.0033333333333333335,46.34297731798543,46.33622341471444,0.006753903270990236
1.7141156937962845,forward_loading,0.005713718979320627,0.0033333333333333335,46.35311769846706,46.34636231736376,0.006755381103296543
1.7143656937962846,forward_loading,0.00571455231265396,0.0033333333333333335,46.36325881845175,46.35650195940838,0.006756859043370866
1.7146156937962846,forward_loading,0.005715385645987294,0.0033333333333333335,46.373400677885556,46.36664234079434,0.006758337091213207
1.7148656937962847,forward_loading,0.0057162189793206275,0.0033333333333333335,46.38354327671458,46.376783461467774,0.006759815246809353
1.7151156937962848,forward_loading,0.005717052312653961,0.0033333333333333335,46.39368661488493,46.38692532137477,0.006761293510159305
1.715365693796285,forward_loading,0.005717885645987295,0.0033333333333333335,46.403830692342716,46.39706792046146,0.006762771881255958
1.715615693796285,forward_loading,0.005718718979320628,0.0033333333333333335,46.41397550903405,46.407211258673975,0.006764250360077995
1.715865693796285,forward_loading,0.005719552312653962,0.0033333333333333335,46.42412106490509,46.41735533595846,0.006765728946625416
1.7161156937962851,forward_loading,0.0057203856459872955,0.0033333333333333335,46.43426735990197,46.427500152261075,0.006767207640898221
1.7163656937962852,forward_loading,0.005721218979320629,0.0033333333333333335,46.44441439397086,46.437645707527984,0.006768686442875094
1.7166156937962853,forward_loading,0.005722052312653963,0.0033333333333333335,46.45456216705793,46.44779200170537,0.006770165352556035
1.7168656937962854,forward_loading,0.005722885645987296,0.0033333333333333335,46.464710679109366,46.45793903473943,0.006771644369933938
1.7171156937962855,forward_loading,0.00572371897932063,0.0033333333333333335,46.47485993007136,46.46808680657636,0.006773123495001698
